"nom_estab"	"nom_vial"	"per_ocu"	"lat"	"lon"
"INSTITUTO ESTATAL ONCOLOGÍA"	"AGUASCALIENTES"	"251 y más pers"	"19.544709"	"-96.923605"
"CONSULTORIO MÉDICO DXA MEDICAL"	"JUAN ÁLVAREZ"	"0 a 5 personas"	"17.945167"	"-94.9119"
"MEDICINA GENERAL DRA ESTELA GUTIÉRREZ BARRADAS"	"VILLAHERMOSA"	"0 a 5 personas"	"19.554184"	"-96.919814"
"CONSULTORIO MÉDICO SIN NOMBRE"	"16 DE SEPTIEMBRE"	"0 a 5 personas"	"19.76585"	"-97.247183"
"CONSULTORIO MÉDICO"	"MARTÍN ALONSO PINZÓN"	"0 a 5 personas"	"19.17194"	"-96.124676"
"CONSULTORIO MÉDICO"	"DE CITLALTÉPETL"	"0 a 5 personas"	"19.563684"	"-97.250163"
"UNIDAD MÉDICA RURAL LOS MANGOS AMIGA DEL NIÑO Y DE LA MADRE"	"GABRIEL RAMÍREZ"	"0 a 5 personas"	"18.24256"	"-95.121463"
"CONSULTORIO MÉDICO"	"JOSÉ MARÍA PINO SUÁREZ"	"0 a 5 personas"	"19.527159"	"-96.919056"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"MÁRTIRES DEL 28 DE AGOSTO"	"0 a 5 personas"	"19.537313"	"-96.931044"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"MAXIMINO ÁVILA CAMACHO"	"0 a 5 personas"	"20.060856"	"-97.056941"
"CONSULTORIO MÉDICO SIN NOMBRE"	"CUAUHTÉMOC"	"0 a 5 personas"	"19.768679"	"-97.246079"
"UNIDAD MEDICA FAMILIAR NÚMERO 64"	"HIDALGO"	"0 a 5 personas"	"19.690359"	"-97.145882"
"CONSULTORIO MÉDICO CIRUJANO"	"NINGUNO"	"0 a 5 personas"	"19.165368"	"-96.154083"
"URGENCIAS MÉDICAS QUIRÚRGICAS"	"ANTONIO SOSA (CARRETERA VERACRUZ-NAUTLA)"	"0 a 5 personas"	"19.772553"	"-96.432384"
"CONSULTORIO MÉDICO MEDICINA GENERAL"	"INDEPENDENCIA"	"0 a 5 personas"	"20.550432"	"-97.443956"
"SERVICIO MÉDICO INTEGRAL"	"HIDALGO"	"0 a 5 personas"	"20.156083"	"-96.899274"
"CONSULTORIO MÉDICO SIN NOMBRE"	"CRISTO REY"	"0 a 5 personas"	"19.769737"	"-96.430316"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"5 DE MAYO"	"0 a 5 personas"	"19.840208"	"-96.695982"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"JOSÉ MARÍA MORELOS Y PAVÓN"	"0 a 5 personas"	"19.924265"	"-96.853676"
"CONSULTORIO MÉDICO"	"MORELOS"	"0 a 5 personas"	"19.804591"	"-97.306737"
"JURIDICCION SANITARIA NO.3 POZA RICA VERACRUZ"	"LÁZARO CÁRDENAS"	"101 a 250 perso"	"20.532339"	"-97.470384"
"UNIDAD MEDICA FAMILIAR 52"	"6"	"51 a 100 person"	"18.0031"	"-94.607962"
"CONSULTORIO MÉDICO SIN NOMBRE"	"IGNACIO ALDAMA"	"0 a 5 personas"	"20.478197"	"-97.010141"
"CONSULTORIO MÉDICO SIN NOMBRE"	"RÍO SOTO LA MARINA"	"0 a 5 personas"	"19.559217"	"-96.908123"
"INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE TRABAJADORES DEL ESTADO."	"RÍO BLANCO"	"31 a 50 persona"	"20.06096"	"-97.062561"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"NICOLÁS BRAVO"	"0 a 5 personas"	"19.349688"	"-97.147435"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"MIGUEL ÁNGEL DE QUEVEDO"	"0 a 5 personas"	"18.152307"	"-94.418753"
"ISSSTE U.M.F ALTOTONGA"	"MARIANO MATAMOROS"	"0 a 5 personas"	"19.763026"	"-97.244678"
"CONSULTORIO MÉDICO"	"4"	"0 a 5 personas"	"19.15947"	"-96.138794"
"CONSULTORIO MÉDICO SIN NOMBRE"	"BENITO JUÁREZ"	"0 a 5 personas"	"18.240863"	"-96.134387"
"FARMACIA MEDIPLUS"	"LÁZARO CÁRDENAS"	"0 a 5 personas"	"20.531118"	"-97.469892"
"CONSULTORIO MÉDICO"	"IGNACIO DE LA LLAVE"	"0 a 5 personas"	"18.146796"	"-94.421653"
"UNIDAD DE MEDICINA FAMILIAR 67 IMSS"	"FERROCARRIL MEXICANO"	"11 a 30 persona"	"19.556452"	"-96.910697"
"CONSULTORIOS DE PEMEX"	"16 DE SEPTIEMBRE"	"0 a 5 personas"	"18.448872"	"-96.358187"
"DOCTOR GUILLERMO OLANO O.  MEDICINA INTERNA"	"JESÚS REYES HEROLES"	"0 a 5 personas"	"19.541292"	"-96.930811"
"CONSULTORIO MÉDICO SIN NOMBRE"	"REFORMA"	"0 a 5 personas"	"19.925531"	"-96.854716"
"SERVICIO DE ATENCIÓN MÉDICA"	"ÁLVARO OBREGÓN"	"0 a 5 personas"	"20.950803"	"-97.400506"
"CONSULTORIO MÉDICO DE LA FUNDACIÓN VER"	"FRANCISCO AGUIRRE BELTRÁN"	"0 a 5 personas"	"18.17385"	"-96.035016"
"CONSULTORIO MÉDICO SIN NOMBRE"	"ALEJANDRO VON HUMBOLDT SUR"	"0 a 5 personas"	"19.562197"	"-97.245943"
"HOSPITAL GENERAL DE ALTOTONGA EUFROSINA CAMACHO DE AVILA"	"JUAN DE LA LUZ ENRÍQUEZ"	"101 a 250 perso"	"19.769614"	"-97.248238"
"CONSULTORIO MÉDICO SIN NOMBRE"	"INDEPENDENCIA"	"0 a 5 personas"	"19.330168"	"-96.761939"
"DRA VILLEGAS MEDICINA GENERAL"	"BENITO JUÁREZ"	"0 a 5 personas"	"20.449697"	"-97.08511"
"CONSULTORIO MÉDICO SIN NOMBRE"	"MIGUEL HIDALGO"	"0 a 5 personas"	"20.450296"	"-97.084808"
"CONSULTORIO ESTÉTICO INTEGRAL"	"LOS TUXTLAS"	"0 a 5 personas"	"19.171612"	"-96.132191"
"CONSULTORIO MÉDICO GENERAL"	"JOSÉ MARÍA MORELOS"	"0 a 5 personas"	"20.064158"	"-97.055635"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PÚBLICO"	"JOSEFA ORTIZ DE DOMÍNGUEZ"	"31 a 50 persona"	"19.420789"	"-97.010271"
"CONSULTORIO MÉDICO DR RENÁN"	"BENITO JUÁREZ"	"0 a 5 personas"	"18.449816"	"-95.213581"
"CONSULTORIO MÉDICO SIN NOMBRE"	"GENERAL MIGUEL ALEMÁN"	"0 a 5 personas"	"19.211439"	"-96.96108"
"CONSULTORIO MÉDICO"	"FRANCISCO I. MADERO"	"0 a 5 personas"	"18.365518"	"-95.793161"
"CONSULTORIO MÉDICO SIN NOMBRE"	"A LUIS J. DAVID"	"0 a 5 personas"	"18.447783"	"-96.363452"
"FUNDACIÓN BEST"	"SOTO LA MARINA"	"0 a 5 personas"	"18.893432"	"-96.792756"
"CONSULTORIO MÉDICO SIN NOMBRE"	"VICENTE GUERRERO"	"0 a 5 personas"	"17.950202"	"-94.91309"
"MÉDICO CIRUJANO"	"PEDRO BELLI"	"0 a 5 personas"	"20.059354"	"-97.059299"
"CONSULTORIO MÉDICO SIN NOMBRE"	"AMADO NERVO"	"0 a 5 personas"	"17.9488"	"-94.917094"
"DISPENSARIO MÉDICO SIN NOMBRE"	"DE LOS ATLETAS"	"0 a 5 personas"	"19.522165"	"-96.92598"
"CONSULTORIO MÉDICO"	"20 DE NOVIEMBRE"	"0 a 5 personas"	"19.16154"	"-96.129515"
"DOCTORA MARYSOL TOLEDANO LOPEZ"	"24"	"0 a 5 personas"	"19.164691"	"-96.108794"
"HOSPITAL GENERAL DE ZONA CON MEDICINA FAMILIAR NÚMERO 36"	"NINGUNO"	"251 y más pers"	"19.376611"	"-96.375002"
"CONSULTORIO MÉDICO SIN NOMBRE"	"LOS OLMECAS"	"0 a 5 personas"	"18.150647"	"-94.553217"
"PLANTA DE LAVADO REGIONAL"	"MIGUEL ÁNGEL DE QUEVEDO"	"51 a 100 person"	"19.198198"	"-96.15717"
"CONSULTORIO MÉDICO SIN NOMBRE"	"FRANCISCO JAVIER CLAVIJERO"	"0 a 5 personas"	"19.538652"	"-96.924968"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"DE LA MARIGALANTE"	"0 a 5 personas"	"19.146633"	"-96.105944"
"SERVICIO MÉDICO SIN NOMBRE"	"CORREGIDORA"	"0 a 5 personas"	"18.237571"	"-96.131082"
"CONSULTORIO MÉDICO"	"2 PONIENTE"	"0 a 5 personas"	"19.151166"	"-96.965076"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"PEDRO BELLI"	"0 a 5 personas"	"20.061763"	"-97.053315"
"CONSULTORIO MÉDICO DE FUNDACIÓN BEEST  A.C."	"RUÍZ CORTINES"	"0 a 5 personas"	"18.366647"	"-95.799505"
"GABINETE DE IMAGENOLOGÍA VERCRUZ"	"RICARDO FLORES MAGÓN"	"51 a 100 person"	"19.18034"	"-96.125305"
"CONSULTORIO MEDICINA GENERAL"	"ADOLFO RUÍZ CORTINES"	"0 a 5 personas"	"19.548213"	"-96.935644"
"CONSULTORIO MÉDICO SIN NOMBRE"	"B JUÁREZ"	"0 a 5 personas"	"18.724884"	"-95.985368"
"CONSULTORIO MÉDICO SIN NOMBRE"	"GONZÁLEZ ORTEGA"	"0 a 5 personas"	"20.953496"	"-97.404579"
"CONSULTORIO MÉDICO SIN NOMBRE"	"HOMBRES ILUSTRES"	"0 a 5 personas"	"19.968503"	"-96.610249"
"CONSULTORIO MÉDICO IHP"	"PINO SUÁREZ"	"0 a 5 personas"	"19.461214"	"-96.857967"
"CONSULTORIO MÉDICO S/D"	"MARIANO ABASOLO"	"0 a 5 personas"	"18.028311"	"-95.529242"
"HOSPITAL CIVIL DOCTOR BERNARDO PEÑA"	"JUAN DE LA BARRERA"	"51 a 100 person"	"18.443436"	"-95.208857"
"CONSULTORIO MÉDICO SIN NOMBRE"	"HONORIO RODRÍGUEZ"	"0 a 5 personas"	"19.53866"	"-96.93271"
"CONSULTORIO MÉDICO CIRUJANO"	"HILARIO GALLO"	"0 a 5 personas"	"19.369671"	"-96.372567"
"CONSULTORIO MÉDICO SIN NOMBRE"	"XICOTÉNCATL"	"0 a 5 personas"	"19.535942"	"-96.928349"
"CONSULTORIO MÉDICO SIN NOMBRE"	"HERIBERTO JARA CORONA"	"0 a 5 personas"	"19.17175"	"-96.125523"
"CONSULTORIO MÉDICO SIN NOMBRE"	"5 DE FEBRERO"	"0 a 5 personas"	"19.556999"	"-97.241121"
"CONSULTORIO PRIVADO"	"5 DE MAYO"	"0 a 5 personas"	"18.449204"	"-96.359019"
"INSTITUCIÓN DE BENEFICENCIA PRIVADA ESTHER MELGAREJO DE REBOLLEDO"	"MIGUEL REBOLLEDO"	"11 a 30 persona"	"19.456334"	"-96.959075"
"CONSULTORIO MÉDICO SIN NOMBRE"	"SANTOS PÉREZ ABASCAL"	"0 a 5 personas"	"19.177794"	"-96.129185"
"UNIDAD MEDICA URBANA"	"CHAPULTEPEC"	"0 a 5 personas"	"19.968111"	"-97.209741"
"CONSULTORIO MÉDICO GENERAL"	"BENITO JUÁREZ"	"0 a 5 personas"	"19.372526"	"-96.374756"
"CONSULTORIO MÉDICO SIN NOMBRE"	"GUADALUPE VICTORIA"	"0 a 5 personas"	"19.653521"	"-96.873341"
"CONSULTORIO MÉDICO SIN NOMBRE"	"J B LOBOS"	"0 a 5 personas"	"19.178967"	"-96.146115"
"FALTA MENCIONAR EL TIPO DE ESTABLECIMIENTO"	"AQUILES SERDÁN"	"0 a 5 personas"	"19.19774"	"-96.139993"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"REVOLUCIÓN"	"0 a 5 personas"	"18.07455"	"-95.703647"
"CONSULTORIO MÉDICO SIN NOMBRE"	"QUINTANA ROO"	"0 a 5 personas"	"20.909183"	"-97.676203"
"CONSULTORIO MÉDICO DE CARDIOLOGÍA"	"4 NORTE"	"0 a 5 personas"	"19.151561"	"-96.965982"
"UNIDAD MEDICA URBANA IMSS OPORTUNIDADES"	"LIBERTAD"	"0 a 5 personas"	"19.587875"	"-96.936738"
"CONSULTORIO Y FARMACIA ÁNGELUS"	"5 DE FEBRERO"	"0 a 5 personas"	"19.555383"	"-97.241609"
"CONSULTORIO MÉDICO"	"2 DE ABRIL"	"0 a 5 personas"	"19.170148"	"-96.128888"
"CONSULTORIO MÉDICO SIN NOMBRE"	"BATALLA DE NAUHTLAN"	"0 a 5 personas"	"20.208206"	"-96.775709"
"CONSULTORIO MÉDICO"	"ESPAÑA"	"0 a 5 personas"	"19.171826"	"-96.126573"
"CONSULTORIO MÉDICO SIN NOMBRE"	"MARTÍN ALONSO PINZÓN"	"0 a 5 personas"	"19.172709"	"-96.125238"
"CONSULTORIO MÉDICO DE GINECOLOGÍA Y OBSTETRICIA"	"PASEO DE LAS PALMAS"	"0 a 5 personas"	"19.539587"	"-96.931353"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"RÍO DE LA PLATA"	"0 a 5 personas"	"19.159578"	"-96.209843"
"CONSULTORIO MÉDICO"	"NACIONAL"	"0 a 5 personas"	"18.465151"	"-95.295619"
"CONSULTORIO ESPECIALIDAD NEFROLOGÍA"	"FRANCISCO JAVIER MINA"	"0 a 5 personas"	"19.185288"	"-96.133114"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"JUAN SOTO"	"0 a 5 personas"	"19.453295"	"-96.963126"
"CONSULTORIO MÉDICO SIN NOMBRE"	"VALDÉZ"	"0 a 5 personas"	"19.962"	"-97.21298"
"FALTA MENCIONAR LA INSTITUCIÓN A LA QUE PERTENECE"	"6"	"11 a 30 persona"	"19.178234"	"-96.146647"
"UNIDAD DE MEDICINA FAMILIAR 58"	"5 ORIENTE"	"11 a 30 persona"	"19.147761"	"-96.957691"
"CONSULTORIO MÉDICO INTERNISTA"	"RAFAEL MURILLO VIDAL"	"0 a 5 personas"	"19.526219"	"-96.914158"
"CONSULTORIO MÉDICO SIN NOMBRE"	"SALVADOR DÍAZ MIRÓN"	"0 a 5 personas"	"18.01214"	"-94.556539"
"SEGURO POPULAR"	"JULIO MARTÍNEZ"	"6 a 10 personas"	"18.441346"	"-96.347367"
"CONSULTORIO MÉDICO POPULAR"	"MANUEL ÁVILA CAMACHO"	"0 a 5 personas"	"20.45221"	"-97.084017"
"CONSULTORIO MÉDICO SIN NOMBRE"	"GOBERNADOR HERRERA TEJEDA"	"0 a 5 personas"	"19.547198"	"-96.915154"
"CONSULTORIO MÉDICO"	"BENITO JUÁREZ"	"0 a 5 personas"	"19.591207"	"-96.98745"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"EDUARDO L. MURGUÍA"	"0 a 5 personas"	"18.467941"	"-95.302902"
"CONSULTORIO MÉDICO SIN NOMBRE"	"16 DE SEPTIEMBRE"	"0 a 5 personas"	"19.623107"	"-96.734716"
"CONSULTORIO MÉDICO"	"INDEPENDENCIA"	"0 a 5 personas"	"18.457585"	"-96.36552"
"DISPENSARIO MÉDICO SIN NOMBRE"	"JUAN RULFO"	"0 a 5 personas"	"19.448008"	"-96.965134"
"FARMACÍA GI"	"LÁZARO CÁRDENAS"	"0 a 5 personas"	"18.070309"	"-94.406697"
"CONSULTORIO MÉDICO SIN NOMBRE"	"FERNANDO SILÍCEO"	"0 a 5 personas"	"19.16646"	"-96.12919"
"COSULTORIO MÉDICO CABRERA"	"FRANCISCO ESTEPAN CUESTA"	"0 a 5 personas"	"18.725667"	"-95.987743"
"CONSULTORIO MÉDICO SIN NOMBRE"	"2 PONIENTE"	"0 a 5 personas"	"19.151687"	"-96.967734"
"HOSPITAL DE LA COMUNIDAD"	"CHOTE - COYUTLA"	"101 a 250 perso"	"20.277756"	"-97.548062"
"DIF MUNICIPAL DE XALAPA"	"LICENCIADO A. M. QUIRASCO"	"101 a 250 perso"	"19.547949"	"-96.937039"
"MÉDICO CIRUJANO"	"ALEJANDRO VON HUMBOLDT SUR"	"0 a 5 personas"	"19.561926"	"-97.246127"
"UNIDAD DE ESPECIALIDADES MÉDICAS DE ENFERMEDADES CRONICAS"	"ALPES"	"11 a 30 persona"	"19.550217"	"-96.894969"
"CONSULTORIO MÉDICO SIN NOMBRE"	"GENERAL MIGUEL ALEMÁN"	"0 a 5 personas"	"19.212586"	"-96.962542"
"CONSULTORIO MÉDICO GENERAL SIMILAR"	"MANUEL ACUÑA"	"0 a 5 personas"	"20.187876"	"-96.865971"
"CONSULTORIO MÉDICO SIN NOMBRE"	"MIGUEL HIDALGO"	"0 a 5 personas"	"18.72378"	"-95.987818"
"UNIDAD DE MEDICINA FAMILIAR NÚMERO 46"	"MANUEL ÁVILA CAMACHO"	"11 a 30 persona"	"20.46548"	"-97.081934"
"UNIDAD MEDICA BANDERILLA"	"BENITO JUÁREZ"	"6 a 10 personas"	"19.589622"	"-96.943617"
"SERVICIOS DE SALUD DE VERACRUZ ADSCRIP HOSPITAL GENERAL JESUS GARCIA C"	"JULIO MARTÍNEZ"	"101 a 250 perso"	"18.441347"	"-96.347364"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"NINGUNO"	"0 a 5 personas"	"18.895881"	"-96.791798"
"CONSULTORIO MÉDICO SIN NOMBRE"	"FRANCISCO JAVIER CLAVIJERO"	"0 a 5 personas"	"19.534432"	"-96.924604"
"UNIDAD MÉDICO FAMILIAR NÚMERO 57"	"CUAUHTÉMOC NORTE"	"251 y más pers"	"19.200376"	"-96.155923"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"JOSÉ MARÍA MORELOS"	"0 a 5 personas"	"20.06482"	"-97.055924"
"CONSULTORIO MÉDICO FAMILIAR"	"EMILIANO ZAPATA"	"0 a 5 personas"	"19.424748"	"-96.963421"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"FRANCISCO I. MADERO"	"0 a 5 personas"	"20.256763"	"-97.402629"
"CONSULTORIO MÉDICO SIN NOMBRE"	"GENERAL IGNACIO ZARAGOZA"	"0 a 5 personas"	"20.063991"	"-97.054883"
"MEDICINA INTEGRAL SIN NOMBRE"	"IGNACIO ALDAMA"	"0 a 5 personas"	"18.141689"	"-94.426246"
"DOLOMI CONSULTORIO"	"MARCELINO TUERO MOLINA"	"0 a 5 personas"	"19.179575"	"-96.131202"
"CONSULTORIO MÉDICO SIN NOMBRE"	"18 DE JUNIO"	"0 a 5 personas"	"18.59539"	"-95.441085"
"UNIDAD DE MEDICINA FAMILIAR NO. 19IMSS"	"LIBERTAD"	"11 a 30 persona"	"19.587875"	"-96.936738"
"CONSULTORIO MÉDICO SIN NOMBRE"	"FRANCISCO JAVIER MINA"	"0 a 5 personas"	"20.95337"	"-97.406024"
"HOSPITAL GENERAL DR DARIO MÉNDEZ LIMA"	"2 PONIENTE"	"101 a 250 perso"	"19.151879"	"-96.969021"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"16 DE SEPTIEMBRE"	"0 a 5 personas"	"19.562373"	"-97.240928"
"CONSULTORIO MÉDICO DOCTOR BARRERA"	"FRANCISCO GONZÁLEZ BOCANEGRA"	"0 a 5 personas"	"18.451431"	"-95.209718"
"UNIDAD MEDICA RURAL IMSS OPORTUNIDADES COACOTLA"	"GALEANA"	"6 a 10 personas"	"17.942839"	"-94.664915"
"CONSULTORIO MÉDICO SIN NOMBRE"	"CARLOS CRUZ"	"0 a 5 personas"	"19.187553"	"-96.143139"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"GUTIÉRREZ ZAMORA"	"0 a 5 personas"	"18.147782"	"-94.422048"
"CONSULTORIO MÉDICO"	"PROFESORA LUZ NAVA"	"0 a 5 personas"	"19.17528"	"-96.132216"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"ADOLFO RUÍZ CORTINES"	"0 a 5 personas"	"20.535559"	"-97.458593"
"UNIDAD DE MEDICINA FAMILIAR NÚMERO 25"	"CALZADA DEL OBRERO"	"6 a 10 personas"	"18.89444"	"-96.24111"
"CONSULTORIO Y ULTRASONIDO"	"PLAN DE AYALA"	"0 a 5 personas"	"17.908307"	"-94.092172"
"CONSULTORIO MÉDICO"	"ALEJANDRO VON HUMBOLDT NORTE"	"0 a 5 personas"	"19.563556"	"-97.243818"
"HOSPITAL SAN FRANCISCO"	"BERNAL DÍAZ DEL CASTILLO"	"101 a 250 perso"	"19.169866"	"-96.123985"
"CONSULTORIO MÉDICO SIN NOMBRE"	"MORELOS"	"0 a 5 personas"	"18.465763"	"-95.299878"
"SEMEDIS CONSULTORIOS"	"NINGUNO"	"11 a 30 persona"	"18.149848"	"-94.41943"
"INSTITUTO MEXICANO DEL SEGURO SOCIAL CLÍNICA 13"	"DOCTOR COBOS"	"31 a 50 persona"	"18.977051"	"-96.721459"
"CONSULTORIO MÉDICO SIN NOMBRE"	"16 DE SEPTIEMBRE"	"0 a 5 personas"	"17.972117"	"-94.71455"
"CONSULTORIO MÉDICO SIN NOMBRE"	"FRANCISCO I. MADERO"	"0 a 5 personas"	"19.972555"	"-96.612137"
"UNIDAD MÉDICA RURAL ZONA IX VALLE DEL UXPANAPA"	"PUEBLA"	"0 a 5 personas"	"17.73611"	"-95.13222"
"CONSULTORIO MÉDICO"	"TRANSISTMICA"	"0 a 5 personas"	"17.88194"	"-94.96128"
"CONSULTORIO MENDOZA"	"RAFAEL MURILLO VIDAL"	"0 a 5 personas"	"19.929067"	"-96.843206"
"INSTITUTO MEXICANO DEL SEGURO SOCIAL"	"JULIO BORGES"	"51 a 100 person"	"18.457554"	"-96.368006"
"CONSULTORIO MÉDICO DE GERIATRÍA SIN NOMBRE"	"EJÉRCITO MEXICANO"	"0 a 5 personas"	"17.987687"	"-94.547028"
"CONSULTORIO MÉDICO SIN NOMBRE"	"ANITA"	"0 a 5 personas"	"19.211154"	"-96.962258"
"HOSPITAL GENERAL DE ZONA 11 IMSS"	"MIGUEL BARRAGÁN"	"251 y más pers"	"19.522884"	"-96.921852"
"CONSULTORIO SIN NOMBRE"	"LORENZO DE ZAVALA"	"0 a 5 personas"	"19.569284"	"-96.912839"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"PAPANTLA"	"0 a 5 personas"	"20.544451"	"-97.433577"
"CONSULTORIO MÉDICO SIN NOMBRE"	"1 SUR"	"0 a 5 personas"	"19.150057"	"-96.963882"
"CONSULTORIO MÉDICO SIN NOMBRE"	"PEDRO MORENO"	"0 a 5 personas"	"18.149911"	"-94.431146"
"CONSULTORIO MÉDICO"	"CERRO AZUL"	"0 a 5 personas"	"18.137328"	"-94.15013"
"CONSULTORIO MÉDICO SIN NOMBRE"	"IGNACIO ZARAGOZA"	"0 a 5 personas"	"20.575399"	"-97.484479"
"HOSPITAL CIVIL DR LUIS F NACHÓN"	"RENDÓN"	"251 y más pers"	"19.525947"	"-96.921282"
"CONSULTORIO MÉDICO SIN NOMBRE"	"XALITIC"	"0 a 5 personas"	"19.531745"	"-96.923063"
"CONSULTORIO MÉDICO CIRUJANO"	"COLÓN"	"0 a 5 personas"	"19.455147"	"-96.956838"
"DOCTOR ENRIQUE MARTIN DEL CAMPO MENA"	"JESÚS REYES HEROLES"	"0 a 5 personas"	"19.541292"	"-96.930811"
"CONSULTORIO SIN NOMBRE"	"CARRETERA COSTERA DEL GOLFO"	"0 a 5 personas"	"20.25444"	"-96.79889"
"CONSULTORIO MÉDICO"	"IGNACIO DE LA LLAVE"	"0 a 5 personas"	"18.769256"	"-95.76111"
"CONSULTORIO MÉDICO SIN NOMBRE"	"NINGUNO"	"0 a 5 personas"	"18.030465"	"-94.683039"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"MANLIO FABIO ALTAMIRANO"	"0 a 5 personas"	"19.530167"	"-96.925142"
"CONSULTORIO MÉDICO SIN NOMBRE"	"ZAMORA"	"0 a 5 personas"	"19.742092"	"-96.820115"
"SERVICIOS MÉDICOS GONZALO AGUIRRE"	"DEGOLLADO"	"11 a 30 persona"	"18.422725"	"-95.108434"
"CONSULTORIO MÉDICO SIN NOMBRE"	"JOSÉ MARÍA IGLESIAS"	"0 a 5 personas"	"18.613586"	"-95.661137"
"CONSULTORIO MÉDICO"	"ORIZABA"	"0 a 5 personas"	"19.546751"	"-96.929621"
"INSTITUTO MEXICANO DEL SEGURO SOCIAL UMF 65"	"INDEPENDENCIA"	"11 a 30 persona"	"18.156258"	"-94.399391"
"UNIDAD MEDICA FAMILIAR NÚMERO 44"	"UNIDAD DEPORTIVA"	"11 a 30 persona"	"19.960912"	"-97.21941"
"CONSULTORIO MÉDICO SIN NOMBRE"	"NICOLÁS BRAVO"	"0 a 5 personas"	"18.027635"	"-94.675595"
"CONSULTORIO MÉDICO SIN NOMBRE"	"GUTIÉRREZ ZAMORA"	"0 a 5 personas"	"17.769418"	"-94.647554"
"CONSULTORIO MÉDICO"	"GUERRERO"	"0 a 5 personas"	"17.810231"	"-95.219855"
"MEDICINA GENERAL"	"CÁNDIDO AGUILAR"	"0 a 5 personas"	"18.122349"	"-94.431361"
"CONSULTORIO MÉDICO SIN NOMBRE"	"RODRÍGUEZ MALPICA"	"0 a 5 personas"	"18.140314"	"-94.44187"
"CONSULTORIO MÉDICO"	"LIBERTAD"	"0 a 5 personas"	"18.07572"	"-95.701843"
"CONSULTORIO MÉDICO FUNDACIÓN BEST"	"MELCHOR OCAMPO"	"0 a 5 personas"	"19.452439"	"-96.961638"
"CONSULTORIO MÉDICO SIN NOMBRE"	"HERIBERTO JARA CORONA"	"0 a 5 personas"	"19.141488"	"-96.120995"
"CONSULTORIO MÉDICO"	"20 DE NOVIEMBRE"	"0 a 5 personas"	"17.892678"	"-94.104468"
"CONSULTORIO MÉDICO"	"CUBA"	"0 a 5 personas"	"20.535863"	"-97.459405"
"CONSULTORIO MÉDICO SIN NOMBRE"	"IGNACIO ZARAGOZA"	"0 a 5 personas"	"18.027963"	"-94.676787"
"CONSULTRIO MÉDICO DEL DR MARIANO TECUATL Q"	"ÚRSULO GALVÁN"	"0 a 5 personas"	"18.243413"	"-96.136275"
"INSTITUTO MEXICANO DEL SEGURO SOCIAL"	"JOSÉ MARÍA MORELOS Y PAVÓN"	"11 a 30 persona"	"18.305256"	"-95.844219"
"CONSULTORIO MÉDICO"	"MELCHOR OCAMPO"	"0 a 5 personas"	"19.590548"	"-96.945733"
"CONSULTORIO MÉDICO"	"DEL FERROCARRIL"	"0 a 5 personas"	"18.895012"	"-96.792268"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"MONTALVO"	"0 a 5 personas"	"18.365331"	"-95.792176"
"IMSS"	"MARIANO MATAMOROS"	"51 a 100 person"	"18.774533"	"-95.763867"
"CONSULTORIO MÉDICO GENERAL"	"VICENTE GUERRERO"	"0 a 5 personas"	"17.950522"	"-94.914885"
"CONSULTORIO MÉDICO SIN NOMBRE"	"JUAN DE LA LUZ ENRÍQUEZ"	"0 a 5 personas"	"19.963349"	"-97.212518"
"CONSULTORIO MÉDICO GENERAL"	"6 NORTE"	"0 a 5 personas"	"20.52537"	"-97.461012"
"CONSULTORIO MÉDICO"	"ORIZABA"	"0 a 5 personas"	"19.546751"	"-96.929621"
